country,year,sex,age,population, gdp_for_year ($) ,suicides_no
Serbia,2003,female,5-14 years,402011,"21,18,87,04,081",0
Serbia,2003,male,5-14 years,422487,"21,18,87,04,081",0
Serbia,2004,male,75+ years,170536,"24,86,14,83,281",176
Serbia,2004,male,55-74 years,770962,"24,86,14,83,281",376
Serbia,2004,male,35-54 years,1069970,"24,86,14,83,281",296
Serbia,2004,female,75+ years,274458,"24,86,14,83,281",64
Serbia,2004,female,55-74 years,906656,"24,86,14,83,281",158
Serbia,2004,male,25-34 years,504902,"24,86,14,83,281",74
Serbia,2004,male,15-24 years,506347,"24,86,14,83,281",55
Serbia,2004,female,35-54 years,1093778,"24,86,14,83,281",117
Serbia,2004,female,25-34 years,497596,"24,86,14,83,281",20
Serbia,2004,female,15-24 years,484852,"24,86,14,83,281",8
Serbia,2004,male,5-14 years,413105,"24,86,14,83,281",1
Serbia,2004,female,5-14 years,393202,"24,86,14,83,281",0
Serbia,2005,male,75+ years,180107,"26,25,20,07,830",195
Serbia,2005,male,55-74 years,773127,"26,25,20,07,830",382
Serbia,2005,female,75+ years,286007,"26,25,20,07,830",103
Serbia,2005,male,35-54 years,1054508,"26,25,20,07,830",295
Serbia,2005,female,55-74 years,907793,"26,25,20,07,830",172
Serbia,2005,male,25-34 years,509858,"26,25,20,07,830",86
Serbia,2005,female,35-54 years,1078540,"26,25,20,07,830",114
Serbia,2005,male,15-24 years,499116,"26,25,20,07,830",45
Serbia,2005,female,25-34 years,501034,"26,25,20,07,830",30
Serbia,2005,female,15-24 years,478193,"26,25,20,07,830",12
Serbia,2005,male,5-14 years,405216,"26,25,20,07,830",3
Serbia,2005,female,5-14 years,385483,"26,25,20,07,830",0
Serbia,2006,male,75+ years,189274,"30,60,79,91,862",196
Serbia,2006,male,55-74 years,774694,"30,60,79,91,862",366
Serbia,2006,female,75+ years,296792,"30,60,79,91,862",122
Serbia,2006,male,35-54 years,1040532,"30,60,79,91,862",312
Serbia,2006,male,25-34 years,513643,"30,60,79,91,862",93
Serbia,2006,female,55-74 years,908095,"30,60,79,91,862",158
Serbia,2006,male,15-24 years,491590,"30,60,79,91,862",52
Serbia,2006,female,35-54 years,1064812,"30,60,79,91,862",103
Serbia,2006,female,25-34 years,503695,"30,60,79,91,862",25
Serbia,2006,female,15-24 years,470829,"30,60,79,91,862",14
Serbia,2006,male,5-14 years,398605,"30,60,79,91,862",2
Serbia,2006,female,5-14 years,379250,"30,60,79,91,862",0
Serbia,2007,male,75+ years,196533,"40,28,95,56,656",180
Serbia,2007,male,55-74 years,779298,"40,28,95,56,656",368
Serbia,2007,female,75+ years,305647,"40,28,95,56,656",90
Serbia,2007,male,35-54 years,1026072,"40,28,95,56,656",272
Serbia,2007,female,55-74 years,910892,"40,28,95,56,656",169
Serbia,2007,male,25-34 years,516639,"40,28,95,56,656",88
Serbia,2007,male,15-24 years,483634,"40,28,95,56,656",60
Serbia,2007,female,35-54 years,1051329,"40,28,95,56,656",92
Serbia,2007,female,25-34 years,505537,"40,28,95,56,656",22
Serbia,2007,female,15-24 years,463240,"40,28,95,56,656",12
Serbia,2007,female,5-14 years,375598,"40,28,95,56,656",0
Serbia,2007,male,5-14 years,395191,"40,28,95,56,656",0
Serbia,2008,male,75+ years,204761,"49,25,95,26,053",175
Serbia,2008,male,55-74 years,787243,"49,25,95,26,053",296
Serbia,2008,male,35-54 years,1009044,"49,25,95,26,053",296
Serbia,2008,female,75+ years,315905,"49,25,95,26,053",91
Serbia,2008,male,25-34 years,519052,"49,25,95,26,053",95
Serbia,2008,female,55-74 years,916599,"49,25,95,26,053",153
Serbia,2008,female,35-54 years,1035157,"49,25,95,26,053",105
Serbia,2008,male,15-24 years,474210,"49,25,95,26,053",41
Serbia,2008,female,25-34 years,506464,"49,25,95,26,053",23
Serbia,2008,female,15-24 years,453885,"49,25,95,26,053",14
Serbia,2008,female,5-14 years,373176,"49,25,95,26,053",0
Serbia,2008,male,5-14 years,393036,"49,25,95,26,053",0
Serbia,2009,male,75+ years,212060,"42,61,66,53,300",204
Serbia,2009,male,55-74 years,795140,"42,61,66,53,300",341
Serbia,2009,male,35-54 years,994315,"42,61,66,53,300",328
Serbia,2009,female,75+ years,324298,"42,61,66,53,300",92
Serbia,2009,male,25-34 years,520754,"42,61,66,53,300",85
Serbia,2009,female,55-74 years,923078,"42,61,66,53,300",145
Serbia,2009,female,35-54 years,1020674,"42,61,66,53,300",102
Serbia,2009,male,15-24 years,464633,"42,61,66,53,300",38
Serbia,2009,female,25-34 years,507066,"42,61,66,53,300",29
Serbia,2009,female,15-24 years,443784,"42,61,66,53,300",8
Serbia,2009,male,5-14 years,391205,"42,61,66,53,300",1
Serbia,2009,female,5-14 years,371233,"42,61,66,53,300",0
Serbia,2010,male,75+ years,218129,"39,46,03,57,731",204
Serbia,2010,male,55-74 years,802176,"39,46,03,57,731",341
Serbia,2010,female,75+ years,330923,"39,46,03,57,731",88
Serbia,2010,male,35-54 years,982567,"39,46,03,57,731",252
Serbia,2010,male,25-34 years,520649,"39,46,03,57,731",77
Serbia,2010,female,55-74 years,929555,"39,46,03,57,731",128
Serbia,2010,male,15-24 years,456237,"39,46,03,57,731",29
Serbia,2010,female,35-54 years,1008522,"39,46,03,57,731",64
Serbia,2010,female,25-34 years,505753,"39,46,03,57,731",18
Serbia,2010,female,15-24 years,434665,"39,46,03,57,731",6
Serbia,2010,female,5-14 years,367970,"39,46,03,57,731",0
Serbia,2010,male,5-14 years,387725,"39,46,03,57,731",0
Serbia,2011,male,75+ years,215193,"46,46,67,28,667",211
Serbia,2011,male,55-74 years,847315,"46,46,67,28,667",316
Serbia,2011,female,75+ years,333972,"46,46,67,28,667",95
Serbia,2011,male,35-54 years,982723,"46,46,67,28,667",276
Serbia,2011,male,25-34 years,501889,"46,46,67,28,667",77
Serbia,2011,female,55-74 years,970364,"46,46,67,28,667",142
Serbia,2011,female,35-54 years,1000759,"46,46,67,28,667",77
Serbia,2011,male,15-24 years,439356,"46,46,67,28,667",28
Serbia,2011,female,25-34 years,483724,"46,46,67,28,667",21
Serbia,2011,female,15-24 years,416251,"46,46,67,28,667",11
Serbia,2011,female,5-14 years,344544,"46,46,67,28,667",1
Serbia,2011,male,5-14 years,363937,"46,46,67,28,667",1
Serbia,2012,male,75+ years,220812,"40,74,23,13,861",199
Serbia,2012,male,55-74 years,850478,"40,74,23,13,861",342
Serbia,2012,male,35-54 years,977855,"40,74,23,13,861",272
Serbia,2012,female,75+ years,338375,"40,74,23,13,861",85
Serbia,2012,male,25-34 years,496790,"40,74,23,13,861",85
Serbia,2012,female,55-74 years,970977,"40,74,23,13,861",128
Serbia,2012,male,15-24 years,429268,"40,74,23,13,861",33
Serbia,2012,female,35-54 years,993068,"40,74,23,13,861",72
Serbia,2012,female,25-34 years,479177,"40,74,23,13,861",17
Serbia,2012,female,15-24 years,408327,"40,74,23,13,861",9
Serbia,2012,male,5-14 years,359823,"40,74,23,13,861",1
Serbia,2012,female,5-14 years,342224,"40,74,23,13,861",0
Serbia,2013,male,75+ years,222998,"45,51,96,50,911",185
Serbia,2013,male,55-74 years,849852,"45,51,96,50,911",338
Serbia,2013,male,35-54 years,974469,"45,51,96,50,911",275
Serbia,2013,female,75+ years,345109,"45,51,96,50,911",62
Serbia,2013,male,25-34 years,493013,"45,51,96,50,911",73
Serbia,2013,female,55-74 years,972962,"45,51,96,50,911",126
Serbia,2013,female,35-54 years,987642,"45,51,96,50,911",82
Serbia,2013,male,15-24 years,419407,"45,51,96,50,911",29
Serbia,2013,female,25-34 years,474010,"45,51,96,50,911",24
Serbia,2013,female,15-24 years,397223,"45,51,96,50,911",2
Serbia,2013,male,5-14 years,358022,"45,51,96,50,911",1
Serbia,2013,female,5-14 years,338133,"45,51,96,50,911",0
Serbia,2014,male,75+ years,226079,"44,21,08,06,366",190
Serbia,2014,male,55-74 years,851225,"44,21,08,06,366",343
Serbia,2014,female,75+ years,349278,"44,21,08,06,366",86
Serbia,2014,male,35-54 years,971340,"44,21,08,06,366",219
Serbia,2014,male,25-34 years,487583,"44,21,08,06,366",73
Serbia,2014,female,55-74 years,974430,"44,21,08,06,366",103
Serbia,2014,male,15-24 years,409374,"44,21,08,06,366",32
Serbia,2014,female,35-54 years,982170,"44,21,08,06,366",63
Serbia,2014,female,25-34 years,468482,"44,21,08,06,366",21
Serbia,2014,female,15-24 years,387401,"44,21,08,06,366",4
Serbia,2014,female,5-14 years,337165,"44,21,08,06,366",0
Serbia,2014,male,5-14 years,357283,"44,21,08,06,366",0
Serbia,2015,male,75+ years,228745,"37,16,03,32,465",189
Serbia,2015,male,55-74 years,852168,"37,16,03,32,465",286
Serbia,2015,male,35-54 years,967544,"37,16,03,32,465",219
Serbia,2015,female,75+ years,351830,"37,16,03,32,465",77
Serbia,2015,male,25-34 years,480793,"37,16,03,32,465",70
Serbia,2015,female,55-74 years,976577,"37,16,03,32,465",98
Serbia,2015,male,15-24 years,400082,"37,16,03,32,465",27
Serbia,2015,female,35-54 years,975773,"37,16,03,32,465",65
Serbia,2015,female,25-34 years,461733,"37,16,03,32,465",21
Serbia,2015,female,15-24 years,378130,"37,16,03,32,465",7
Serbia,2015,male,5-14 years,356525,"37,16,03,32,465",2
Serbia,2015,female,5-14 years,336506,"37,16,03,32,465",1
Seychelles,1985,male,35-54 years,4400,"16,88,87,539",3
Seychelles,1985,male,15-24 years,7700,"16,88,87,539",3
Seychelles,1985,male,55-74 years,2800,"16,88,87,539",1
Seychelles,1985,female,15-24 years,7500,"16,88,87,539",1
Seychelles,1985,female,25-34 years,4200,"16,88,87,539",0
Seychelles,1985,female,35-54 years,4800,"16,88,87,539",0
Seychelles,1985,female,5-14 years,7700,"16,88,87,539",0
Seychelles,1985,female,55-74 years,3500,"16,88,87,539",0
Seychelles,1985,female,75+ years,1000,"16,88,87,539",0
Seychelles,1985,male,25-34 years,5200,"16,88,87,539",0
Seychelles,1985,male,5-14 years,7900,"16,88,87,539",0
Seychelles,1985,male,75+ years,600,"16,88,87,539",0
Seychelles,1986,male,35-54 years,4300,"20,78,50,624",1
Seychelles,1986,female,15-24 years,7500,"20,78,50,624",0
Seychelles,1986,female,25-34 years,4500,"20,78,50,624",0
Seychelles,1986,female,35-54 years,4700,"20,78,50,624",0
Seychelles,1986,female,5-14 years,7700,"20,78,50,624",0
Seychelles,1986,female,55-74 years,3500,"20,78,50,624",0
Seychelles,1986,female,75+ years,1000,"20,78,50,624",0
Seychelles,1986,male,15-24 years,7500,"20,78,50,624",0
Seychelles,1986,male,25-34 years,5500,"20,78,50,624",0
Seychelles,1986,male,5-14 years,8000,"20,78,50,624",0
Seychelles,1986,male,55-74 years,2700,"20,78,50,624",0
Seychelles,1986,male,75+ years,500,"20,78,50,624",0
Seychelles,1987,male,35-54 years,4600,"24,92,67,040",2
Seychelles,1987,male,25-34 years,5800,"24,92,67,040",1
Seychelles,1987,female,15-24 years,7400,"24,92,67,040",0
Seychelles,1987,female,25-34 years,4800,"24,92,67,040",0
Seychelles,1987,female,35-54 years,4700,"24,92,67,040",0
Seychelles,1987,female,5-14 years,7700,"24,92,67,040",0
Seychelles,1987,female,55-74 years,3600,"24,92,67,040",0
Seychelles,1987,female,75+ years,1200,"24,92,67,040",0
Seychelles,1987,male,15-24 years,7400,"24,92,67,040",0
Seychelles,1987,male,5-14 years,7900,"24,92,67,040",0
Seychelles,1987,male,55-74 years,2700,"24,92,67,040",0
Seychelles,1987,male,75+ years,500,"24,92,67,040",0
Seychelles,2001,male,25-34 years,7008,"62,22,62,057",2
Seychelles,2001,male,55-74 years,3520,"62,22,62,057",1
Seychelles,2001,male,35-54 years,9888,"62,22,62,057",2
Seychelles,2001,female,35-54 years,9621,"62,22,62,057",1
Seychelles,2001,female,15-24 years,7832,"62,22,62,057",0
Seychelles,2001,female,25-34 years,7003,"62,22,62,057",0
Seychelles,2001,female,5-14 years,7585,"62,22,62,057",0
Seychelles,2001,female,55-74 years,4245,"62,22,62,057",0
Seychelles,2001,female,75+ years,1679,"62,22,62,057",0
Seychelles,2001,male,15-24 years,8053,"62,22,62,057",0
Seychelles,2001,male,5-14 years,7979,"62,22,62,057",0
Seychelles,2001,male,75+ years,950,"62,22,62,057",0
Seychelles,2002,male,75+ years,953,"69,75,18,248",1
Seychelles,2002,male,25-34 years,7309,"69,75,18,248",2
Seychelles,2002,male,15-24 years,8158,"69,75,18,248",1
Seychelles,2002,male,35-54 years,10446,"69,75,18,248",1
Seychelles,2002,female,15-24 years,7901,"69,75,18,248",0
Seychelles,2002,female,25-34 years,7300,"69,75,18,248",0
Seychelles,2002,female,35-54 years,10257,"69,75,18,248",0
Seychelles,2002,female,5-14 years,7443,"69,75,18,248",0
Seychelles,2002,female,55-74 years,4170,"69,75,18,248",0
Seychelles,2002,female,75+ years,1707,"69,75,18,248",0
Seychelles,2002,male,5-14 years,7799,"69,75,18,248",0
Seychelles,2002,male,55-74 years,3461,"69,75,18,248",0
Seychelles,2003,male,55-74 years,3425,"70,57,04,816",1
Seychelles,2003,male,35-54 years,11050,"70,57,04,816",3
Seychelles,2003,female,35-54 years,10925,"70,57,04,816",2
Seychelles,2003,male,25-34 years,7606,"70,57,04,816",1
Seychelles,2003,male,15-24 years,8201,"70,57,04,816",1
Seychelles,2003,female,15-24 years,7890,"70,57,04,816",0
Seychelles,2003,female,25-34 years,7588,"70,57,04,816",0
Seychelles,2003,female,5-14 years,7304,"70,57,04,816",0
Seychelles,2003,female,55-74 years,4102,"70,57,04,816",0
Seychelles,2003,female,75+ years,1735,"70,57,04,816",0
Seychelles,2003,male,5-14 years,7622,"70,57,04,816",0
Seychelles,2003,male,75+ years,954,"70,57,04,816",0
Seychelles,2004,male,35-54 years,11676,"83,93,19,927",3
Seychelles,2004,male,25-34 years,7889,"83,93,19,927",2
Seychelles,2004,male,15-24 years,8174,"83,93,19,927",1
Seychelles,2004,female,15-24 years,7790,"83,93,19,927",0
Seychelles,2004,female,25-34 years,7836,"83,93,19,927",0
Seychelles,2004,female,35-54 years,11572,"83,93,19,927",0
Seychelles,2004,female,5-14 years,7148,"83,93,19,927",0
Seychelles,2004,female,55-74 years,4059,"83,93,19,927",0
Seychelles,2004,female,75+ years,1752,"83,93,19,927",0
Seychelles,2004,male,5-14 years,7457,"83,93,19,927",0
Seychelles,2004,male,55-74 years,3430,"83,93,19,927",0
Seychelles,2004,male,75+ years,952,"83,93,19,927",0
Seychelles,2005,male,55-74 years,3501,"91,91,03,255",1
Seychelles,2005,male,35-54 years,12304,"91,91,03,255",2
Seychelles,2005,female,5-14 years,6977,"91,91,03,255",1
Seychelles,2005,male,15-24 years,8093,"91,91,03,255",1
Seychelles,2005,female,15-24 years,7610,"91,91,03,255",0
Seychelles,2005,female,25-34 years,8022,"91,91,03,255",0
Seychelles,2005,female,35-54 years,12160,"91,91,03,255",0
Seychelles,2005,female,55-74 years,4065,"91,91,03,255",0
Seychelles,2005,female,75+ years,1759,"91,91,03,255",0
Seychelles,2005,male,25-34 years,8151,"91,91,03,255",0
Seychelles,2005,male,5-14 years,7316,"91,91,03,255",0
Seychelles,2005,male,75+ years,942,"91,91,03,255",0
Seychelles,2006,male,75+ years,976,"1,01,64,18,229",2
Seychelles,2006,male,35-54 years,12663,"1,01,64,18,229",4
Seychelles,2006,male,55-74 years,3722,"1,01,64,18,229",1
Seychelles,2006,male,15-24 years,8084,"1,01,64,18,229",1
Seychelles,2006,female,15-24 years,7400,"1,01,64,18,229",0
Seychelles,2006,female,25-34 years,7902,"1,01,64,18,229",0
Seychelles,2006,female,35-54 years,12435,"1,01,64,18,229",0
Seychelles,2006,female,5-14 years,6921,"1,01,64,18,229",0
Seychelles,2006,female,55-74 years,4210,"1,01,64,18,229",0
Seychelles,2006,female,75+ years,1820,"1,01,64,18,229",0
Seychelles,2006,male,25-34 years,8262,"1,01,64,18,229",0
Seychelles,2006,male,5-14 years,7296,"1,01,64,18,229",0
Seychelles,2007,male,75+ years,1003,"1,03,35,61,654",1
Seychelles,2007,male,35-54 years,13027,"1,03,35,61,654",3
Seychelles,2007,female,25-34 years,7714,"1,03,35,61,654",1
Seychelles,2007,male,25-34 years,8368,"1,03,35,61,654",1
Seychelles,2007,female,15-24 years,7216,"1,03,35,61,654",0
Seychelles,2007,female,35-54 years,12617,"1,03,35,61,654",0
Seychelles,2007,female,5-14 years,6826,"1,03,35,61,654",0
Seychelles,2007,female,55-74 years,4383,"1,03,35,61,654",0
Seychelles,2007,female,75+ years,1859,"1,03,35,61,654",0
Seychelles,2007,male,15-24 years,8095,"1,03,35,61,654",0
Seychelles,2007,male,5-14 years,7246,"1,03,35,61,654",0
Seychelles,2007,male,55-74 years,3977,"1,03,35,61,654",0
Seychelles,2008,male,35-54 years,13402,"96,71,99,594",2
Seychelles,2008,male,15-24 years,8117,"96,71,99,594",1
Seychelles,2008,male,25-34 years,8453,"96,71,99,594",1
Seychelles,2008,female,15-24 years,7078,"96,71,99,594",0
Seychelles,2008,female,25-34 years,7481,"96,71,99,594",0
Seychelles,2008,female,35-54 years,12759,"96,71,99,594",0
Seychelles,2008,female,5-14 years,6710,"96,71,99,594",0
Seychelles,2008,female,55-74 years,4575,"96,71,99,594",0
Seychelles,2008,female,75+ years,1893,"96,71,99,594",0
Seychelles,2008,male,5-14 years,7156,"96,71,99,594",0
Seychelles,2008,male,55-74 years,4257,"96,71,99,594",0
Seychelles,2008,male,75+ years,1019,"96,71,99,594",0
Seychelles,2009,male,55-74 years,4543,"84,73,97,850",1
Seychelles,2009,male,35-54 years,13762,"84,73,97,850",3
Seychelles,2009,female,15-24 years,7002,"84,73,97,850",0
Seychelles,2009,female,25-34 years,7236,"84,73,97,850",0
Seychelles,2009,female,35-54 years,12916,"84,73,97,850",0
Seychelles,2009,female,5-14 years,6600,"84,73,97,850",0
Seychelles,2009,female,55-74 years,4788,"84,73,97,850",0
Seychelles,2009,female,75+ years,1926,"84,73,97,850",0
Seychelles,2009,male,15-24 years,8119,"84,73,97,850",0
Seychelles,2009,male,25-34 years,8495,"84,73,97,850",0
Seychelles,2009,male,5-14 years,7017,"84,73,97,850",0
Seychelles,2009,male,75+ years,1025,"84,73,97,850",0
Seychelles,2010,male,35-54 years,14068,"96,99,36,525",4
Seychelles,2010,male,25-34 years,8490,"96,99,36,525",2
Seychelles,2010,female,15-24 years,6988,"96,99,36,525",0
Seychelles,2010,female,25-34 years,7012,"96,99,36,525",0
Seychelles,2010,female,35-54 years,13106,"96,99,36,525",0
Seychelles,2010,female,5-14 years,6498,"96,99,36,525",0
Seychelles,2010,female,55-74 years,5031,"96,99,36,525",0
Seychelles,2010,female,75+ years,1961,"96,99,36,525",0
Seychelles,2010,male,15-24 years,8078,"96,99,36,525",0
Seychelles,2010,male,5-14 years,6811,"96,99,36,525",0
Seychelles,2010,male,55-74 years,4827,"96,99,36,525",0
Seychelles,2010,male,75+ years,1015,"96,99,36,525",0
Seychelles,2011,male,35-54 years,13471,"1,06,58,26,670",3
Seychelles,2011,male,25-34 years,6615,"1,06,58,26,670",1
Seychelles,2011,male,15-24 years,7169,"1,06,58,26,670",1
Seychelles,2011,female,15-24 years,6495,"1,06,58,26,670",0
Seychelles,2011,female,25-34 years,7108,"1,06,58,26,670",0
Seychelles,2011,female,35-54 years,13459,"1,06,58,26,670",0
Seychelles,2011,female,5-14 years,6341,"1,06,58,26,670",0
Seychelles,2011,female,55-74 years,5544,"1,06,58,26,670",0
Seychelles,2011,female,75+ years,1993,"1,06,58,26,670",0
Seychelles,2011,male,5-14 years,6540,"1,06,58,26,670",0
Seychelles,2011,male,55-74 years,5026,"1,06,58,26,670",0
Seychelles,2011,male,75+ years,956,"1,06,58,26,670",0
Seychelles,2012,male,55-74 years,5437,"1,05,94,98,884",1
Seychelles,2012,male,35-54 years,13234,"1,05,94,98,884",2
Seychelles,2012,female,15-24 years,6357,"1,05,94,98,884",0
Seychelles,2012,female,25-34 years,7211,"1,05,94,98,884",0
Seychelles,2012,female,35-54 years,13691,"1,05,94,98,884",0
Seychelles,2012,female,5-14 years,6244,"1,05,94,98,884",0
Seychelles,2012,female,55-74 years,5936,"1,05,94,98,884",0
Seychelles,2012,female,75+ years,2014,"1,05,94,98,884",0
Seychelles,2012,male,15-24 years,7038,"1,05,94,98,884",0
Seychelles,2012,male,25-34 years,6724,"1,05,94,98,884",0
Seychelles,2012,male,5-14 years,6366,"1,05,94,98,884",0
Seychelles,2012,male,75+ years,972,"1,05,94,98,884",0
Seychelles,2013,male,55-74 years,5827,"1,32,80,91,524",4
Seychelles,2013,male,25-34 years,7360,"1,32,80,91,524",3
Seychelles,2013,male,15-24 years,6804,"1,32,80,91,524",1
Seychelles,2013,male,35-54 years,13718,"1,32,80,91,524",1
Seychelles,2013,female,15-24 years,6031,"1,32,80,91,524",0
Seychelles,2013,female,25-34 years,7154,"1,32,80,91,524",0
Seychelles,2013,female,35-54 years,14010,"1,32,80,91,524",0
Seychelles,2013,female,5-14 years,6167,"1,32,80,91,524",0
Seychelles,2013,female,55-74 years,6147,"1,32,80,91,524",0
Seychelles,2013,female,75+ years,2074,"1,32,80,91,524",0
Seychelles,2013,male,5-14 years,6310,"1,32,80,91,524",0
Seychelles,2013,male,75+ years,939,"1,32,80,91,524",0
Seychelles,2014,male,15-24 years,6391,"1,34,29,97,306",1
Seychelles,2014,female,25-34 years,7345,"1,34,29,97,306",1
Seychelles,2014,male,35-54 years,14001,"1,34,29,97,306",1
Seychelles,2014,female,35-54 years,14431,"1,34,29,97,306",1
Seychelles,2014,female,15-24 years,5813,"1,34,29,97,306",0
Seychelles,2014,female,5-14 years,6229,"1,34,29,97,306",0
Seychelles,2014,female,55-74 years,6507,"1,34,29,97,306",0
Seychelles,2014,female,75+ years,2096,"1,34,29,97,306",0
Seychelles,2014,male,25-34 years,7704,"1,34,29,97,306",0
Seychelles,2014,male,5-14 years,6123,"1,34,29,97,306",0
Seychelles,2014,male,55-74 years,6245,"1,34,29,97,306",0
Seychelles,2014,male,75+ years,960,"1,34,29,97,306",0
Seychelles,2015,male,35-54 years,14210,"1,37,56,04,279",3
Seychelles,2015,female,15-24 years,5957,"1,37,56,04,279",1
Seychelles,2015,male,15-24 years,6393,"1,37,56,04,279",1
Seychelles,2015,male,55-74 years,6903,"1,37,56,04,279",1
Seychelles,2015,male,25-34 years,7565,"1,37,56,04,279",1
Seychelles,2015,female,25-34 years,7204,"1,37,56,04,279",0
Seychelles,2015,female,35-54 years,14823,"1,37,56,04,279",0
Seychelles,2015,female,5-14 years,6271,"1,37,56,04,279",0
Seychelles,2015,female,55-74 years,7198,"1,37,56,04,279",0
Seychelles,2015,female,75+ years,2025,"1,37,56,04,279",0
Seychelles,2015,male,5-14 years,6324,"1,37,56,04,279",0
Seychelles,2015,male,75+ years,1076,"1,37,56,04,279",0
Singapore,1985,male,75+ years,15900,"19,13,82,96,376",23
Singapore,1985,female,75+ years,24500,"19,13,82,96,376",19
Singapore,1985,male,55-74 years,122400,"19,13,82,96,376",39
Singapore,1985,female,55-74 years,125100,"19,13,82,96,376",25
Singapore,1985,male,25-34 years,280500,"19,13,82,96,376",52
Singapore,1985,male,35-54 years,292500,"19,13,82,96,376",49
Singapore,1985,female,25-34 years,266700,"19,13,82,96,376",35
Singapore,1985,male,15-24 years,268000,"19,13,82,96,376",27
Singapore,1985,female,15-24 years,253400,"19,13,82,96,376",25
Singapore,1985,female,35-54 years,285200,"19,13,82,96,376",27
Singapore,1985,female,5-14 years,200400,"19,13,82,96,376",3
Singapore,1985,male,5-14 years,215900,"19,13,82,96,376",0
Singapore,1986,female,75+ years,26000,"18,56,92,92,305",30
Singapore,1986,male,75+ years,17200,"18,56,92,92,305",14
Singapore,1986,male,55-74 years,125800,"18,56,92,92,305",44
Singapore,1986,male,35-54 years,304500,"18,56,92,92,305",54
Singapore,1986,male,25-34 years,288100,"18,56,92,92,305",46
Singapore,1986,female,55-74 years,128500,"18,56,92,92,305",20
Singapore,1986,female,25-34 years,273000,"18,56,92,92,305",35
Singapore,1986,male,15-24 years,260000,"18,56,92,92,305",31
Singapore,1986,female,35-54 years,297800,"18,56,92,92,305",34
Singapore,1986,female,15-24 years,246400,"18,56,92,92,305",16
Singapore,1986,male,5-14 years,213700,"18,56,92,92,305",2
Singapore,1986,female,5-14 years,198300,"18,56,92,92,305",0
Singapore,1987,male,75+ years,18300,"20,89,76,30,201",17
Singapore,1987,female,75+ years,27700,"20,89,76,30,201",16
Singapore,1987,male,55-74 years,128900,"20,89,76,30,201",42
Singapore,1987,female,55-74 years,132300,"20,89,76,30,201",29
Singapore,1987,male,25-34 years,293500,"20,89,76,30,201",48
Singapore,1987,male,35-54 years,318100,"20,89,76,30,201",43
Singapore,1987,female,25-34 years,277400,"20,89,76,30,201",36
Singapore,1987,female,35-54 years,311000,"20,89,76,30,201",33
Singapore,1987,male,15-24 years,253600,"20,89,76,30,201",21
Singapore,1987,female,15-24 years,240100,"20,89,76,30,201",16
Singapore,1987,female,5-14 years,195600,"20,89,76,30,201",0
Singapore,1987,male,5-14 years,211300,"20,89,76,30,201",0
Singapore,1988,male,75+ years,21600,"25,33,72,26,971",30
Singapore,1988,female,75+ years,31800,"25,33,72,26,971",27
Singapore,1988,male,55-74 years,131400,"25,33,72,26,971",43
Singapore,1988,male,35-54 years,319100,"25,33,72,26,971",63
Singapore,1988,male,25-34 years,288000,"25,33,72,26,971",52
Singapore,1988,female,55-74 years,136200,"25,33,72,26,971",23
Singapore,1988,male,15-24 years,241600,"25,33,72,26,971",31
Singapore,1988,female,25-34 years,277100,"25,33,72,26,971",33
Singapore,1988,female,15-24 years,229800,"25,33,72,26,971",25
Singapore,1988,female,35-54 years,314300,"25,33,72,26,971",34
Singapore,1988,female,5-14 years,193900,"25,33,72,26,971",4
Singapore,1988,male,5-14 years,208600,"25,33,72,26,971",1
Singapore,1989,male,75+ years,22800,"30,42,35,73,842",25
Singapore,1989,female,75+ years,33500,"30,42,35,73,842",33
Singapore,1989,male,55-74 years,135300,"30,42,35,73,842",41
Singapore,1989,female,55-74 years,141000,"30,42,35,73,842",33
Singapore,1989,male,35-54 years,336500,"30,42,35,73,842",65
Singapore,1989,male,25-34 years,290700,"30,42,35,73,842",50
Singapore,1989,female,15-24 years,224700,"30,42,35,73,842",35
Singapore,1989,female,25-34 years,280700,"30,42,35,73,842",38
Singapore,1989,male,15-24 years,236800,"30,42,35,73,842",32
Singapore,1989,female,35-54 years,329800,"30,42,35,73,842",40
Singapore,1989,male,5-14 years,207000,"30,42,35,73,842",2
Singapore,1989,female,5-14 years,192300,"30,42,35,73,842",0
Singapore,1990,male,75+ years,24100,"36,15,20,27,893",19
Singapore,1990,female,75+ years,35400,"36,15,20,27,893",23
Singapore,1990,male,55-74 years,140900,"36,15,20,27,893",39
Singapore,1990,female,55-74 years,147100,"36,15,20,27,893",27
Singapore,1990,male,35-54 years,359200,"36,15,20,27,893",63
Singapore,1990,male,25-34 years,299900,"36,15,20,27,893",47
Singapore,1990,female,25-34 years,289400,"36,15,20,27,893",43
Singapore,1990,male,15-24 years,236800,"36,15,20,27,893",31
Singapore,1990,female,35-54 years,349400,"36,15,20,27,893",42
Singapore,1990,female,15-24 years,225500,"36,15,20,27,893",17
Singapore,1990,male,5-14 years,209400,"36,15,20,27,893",2
Singapore,1990,female,5-14 years,194700,"36,15,20,27,893",1
Singapore,1991,male,75+ years,25000,"45,47,44,42,836",16
Singapore,1991,female,75+ years,36700,"45,47,44,42,836",21
Singapore,1991,male,55-74 years,144300,"45,47,44,42,836",38
Singapore,1991,female,55-74 years,150800,"45,47,44,42,836",25
Singapore,1991,male,25-34 years,301200,"45,47,44,42,836",44
Singapore,1991,male,35-54 years,379500,"45,47,44,42,836",54
